UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,FPOFFER,HDEGOFFR,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,DFRCGID 
219921,Tennessee Technology Center at Covington,1600 Hwy 51 South,Covington,TN,38019,47,5,William N. Ray,Director,9014752526,621175267,528000,1,www.ttccovington.edu,www.ttccovington.edu,www.ttccovington.edu, ,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32820,1,-2,-2,7
219949,Cumberland University,One Cumberland Square,Lebanon,TN,37087,47,5,Dr. Harvill C. Eaton,President,6154442562,620599339,348500,1,www.cumberland.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,18,12,9,9,4,10,22,2,2,2,34980,1,400,-2,152
219976,Lipscomb University,One University Park Drive,Nashville,TN,37204-3951,47,5,"L. Randolph Lowry, III",President,6159661000,620485733,348600,1,www.lipscomb.edu,www.golipscomb.com,financialaid.lipscomb.edu,www.golipscomb.com/html/apply/,2,1,2,7,1,1,1,21,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1,David Lipscomb University |David Lipscomb |Lipscomb,2,20,13,11,10,3,11,22,1,2,2,34980,1,400,-2,161
219994,Tennessee Technology Center at Dickson,740 Hwy 46,Dickson,TN,37055,47,5,Bob Sullivan,Director,6154416220,621201668,778200,1,WWW.TTCDICKSON.EDU, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34980,1,400,-2,5
220002,Draughons Junior College Inc,340 Plus Park Blvd,Nashville,TN,37217,47,5,Mark A. Gabis,President,6153617555,621831649,493400,1,www.draughons.edu, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,1,-1,3,1,2,40,2,2,1,34980,1,400,-2,119
220057,Dyersburg State Community College,1510 Lake Rd,Dyersburg,TN,38024-2411,47,5,Karen Bowyer,President,7312863200,620800930,683500,1,www.dscc.edu, , , ,4,2,1,3,1,2,2,40,1,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,2,40,1,2,2,20540,2,-2,-2,83
220075,East Tennessee State University,807 University Pky,Johnson City,TN,37614-0000,47,5,"Paul E. Stanton, Jr.",President,4234391000,626021046,348700,1,www.etsu.edu,www.etsu.edu/admissions/,www.etsu.edu/finaid/,www.etsu.edu/admissions/apply.asp,1,1,1,9,1,1,1,11,1,2,2,1,2,13,1,A ,-2,-2,-2,1,1,1,1,1,ETSU,2,17,11,12,11,4,15,16,1,2,4,27740,1,304,-2,140
220118,Chattanooga College Medical Dental and Technical Careers,3805 Brainerd Rd,Chattanooga,TN,37411-3742,47,5,William G Faour,Director,4236240077,620800222,2204200,1,www.chattanoogacollege.edu,www.chattanoogacollege.edu,www.chattanoogacollege.edu,N/A,6,2,3,3,1,2,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1,"Electronic Computer Programming College, Inc.",4,10,1,-1,4,1,1,40,2,2,1,16860,1,174,-2,122
220127,Tennessee Technology Center at Elizabethton,426 Highway 91,Elizabethton,TN,37643,47,5,Jerry Patton,Director,4235430070,621113186,528100,1,www.elizabethton.tec.tn.us, , ,www.elizabethton.tec.tn.us,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,27740,1,304,-2,5
220136,Emmanuel School of Religion,One Walker Dr,Johnson City,TN,37601-9989,47,5,C Robert Wetzel,President,4239261186,620819352,1254700,1,www.esr.edu, , , ,2,1,2,9,2,1,1,11,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1, ,1,24,-2,-2,-2,7,-2,51,1,2,1,27740,1,304,-2,196
220163,Fayetteville College of Cosmetology Arts and Sciences,201 West College Street,Fayetteville,TN,37334-0135,47,5,Rufus Hereford,Owner,9314331305,621803707,2595000,1,www.fayettevillecollegeofcosmetologyartsandsciences.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2,Fayetteville College of Cosmetology,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,36
220181,Fisk University,1000 17th Ave N,Nashville,TN,37208-4501,47,5,Hazel R. O'Leary,President,6153298500,620202000,349000,1,www.fisk.edu,www.fisk.edu/admissions/,www.fisk.edu/finaid/index.html,www.collegefortn.org/Applications/HBCU/apply.html?application_id=html,2,1,2,7,1,1,2,20,1,1,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,4,5,9,3,8,31,1,2,1,34980,1,400,-2,172
220206,Free Will Baptist Bible College,3606 West End Ave,Nashville,TN,37205-0117,47,5,J. Matthew Pinson,President,6158445000,620481463,3001800,1,WWW.FWBBC.EDU, , , ,2,1,2,5,1,2,2,30,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,FWBBC,2,22,15,-1,10,2,8,51,2,2,1,34980,1,400,-2,183
220215,Freed-Hardeman University,158 E Main St,Henderson,TN,38340-2399,47,5,Milton R Sewell,President,7319896000,620518288,349200,1,www.fhu.edu,web.fhu.edu/admissions,web.fhu.edu/financial+aid,web.fhu.edu/Admissions/Undergraduate+Admissions/apply+online,2,1,2,8,1,1,1,21,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,9,9,10,4,11,21,1,2,2,27180,1,297,-2,157
220251,Tennessee Technology Center at Harriman,1745 Harriman Highway,Harriman,TN,37748-5849,47,5,Mark Powers,Director,8658826703,621173860,1032600,1,www.ttcharriman.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,25340,2,314,-2,6
220279,Tennessee Technology Center at Hartsville,716 McMurry Blvd,Hartsville,TN,37074-2028,47,5,Mae W. Banks,Director,6153742147,621186170,528200,1,www.ttchartsville.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34980,1,400,-2,6
220312,Hiwassee College,225 Hiwassee College Drive,Madisonville,TN,37354-4001,47,5,Dr. James A. Noseworthy,President,4234422001,620511454,349400,7,www.hiwassee.edu,hiwassee.edu/admission.html,hiwassee.edu/fahome.html,hiwasseecollege.org/ad/apply.html,5,2,2,3,1,2,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,4,9,1,-1,3,1,1,40,1,2,1,-2,-2,-2,-2,107
220321,Tennessee Technology Center at Hohenwald,813 West Main,Hohenwald,TN,38462-2201,47,5,Rick C Brewer,Director,9317965351,621187300,535600,1,www.ttchohenwald.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,6
220394,Tennessee Technology Center at Jacksboro,265 Elkins Rd,Jacksboro,TN,37757,47,5,David R. Browder,Director,4.23567E+12,621173748,1070000,1,www.jacksboro.tec.tn.us,www.ttcjacksboro.edu,www.ttcjacksboro.edu,www.ttcjacksboro.edu,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2,Tennessee Technology Center atJacksboro  | |TTC Jacksboro,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,29220,2,314,-2,7
220400,Jackson State Community College,2046 North Pky,Jackson,TN,38301-3797,47,5,Dr. Bruce Blanding,President,7314243520,620762815,493700,1,www.jscc.edu,www.jscc.edu/admissions/,www.jscc.edu/financialaid/,www.collegefortn.org/applications/Jackson_State_Community_College/apply.htm.,4,2,1,3,1,2,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1,JSCC,4,2,1,-1,2,1,3,40,1,2,2,27180,1,297,-2,80
220464,John A Gupton College,1616 Church St,Nashville,TN,37203,47,5,B Steven Spann,President,6153273927,620730291,885900,1,www.guptoncollege.edu, , , ,5,2,2,3,1,2,2,40,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,9,1,-1,3,1,1,40,2,2,1,34980,1,400,-2,108
220473,Johnson Bible College,7900 Johnson Dr,Knoxville,TN,37998,47,5,Dr. Gary E. Weedman,President,8655734517,626001104,349500,1,www.jbc.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,24,-2,-2,-2,3,-2,51,2,2,1,28940,1,314,-2,190
220491,Paul Mitchell the School-Nashville,5510 Crossings Circle,Antioch,TN,37013,47,5,Dale Jones,Owner,8.01303E+13,630809088,2153100,1,nashville.paulmitchelltheschool.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,"Creative Designs Beauty Academy, Paul Mitchell Partner School",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34980,1,400,-2,27
220516,King College,1350 King College Rd,Bristol,TN,37620-2699,47,5,Gregory D Jordan,President,4239681187,581363100,349600,1,www.king.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,10,2,11,3,8,31,2,2,2,28700,1,304,-2,178
220552,South College,3904 Lonas Road,Knoxville,TN,37909-0000,47,5,Stephen A South,President,8652511800,621378783,493800,1,www.southcollegetn.edu, , , ,3,1,3,6,1,1,2,30,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,3,14,2,-1,9,2,6,40,2,2,1,28940,1,314,-2,132
220589,Lambuth University,705 Lambuth Boulevard,Jackson,TN,38301,47,5,Dr. R. Fred Zuker,President,7314252500,620479365,349800,1,www.lambuth.edu,www.lambuth.edu,www.lambuth.edu,www.lambuth.edu,2,1,2,5,1,2,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,6,-1,11,2,8,32,1,2,1,27180,1,297,-2,172
220598,Lane College,545 Lane Ave,Jackson,TN,38301-4598,47,5,Wesley C McClure,President,7314267500,620570060,349900,1,www.lanecollege.edu, , , ,2,1,2,5,1,2,2,30,1,1,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,6,-1,9,2,11,31,1,2,2,27180,1,297,-2,169
220604,Le Moyne-Owen College,807 Walker Ave,Memphis,TN,38126,47,5,Johnnie B. Watson,Interim President,9014351500,620475690,350100,1,www.loc.edu, , , ,2,1,2,5,1,2,2,30,1,1,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,12,-1,13,2,6,32,1,2,1,32820,1,-2,-2,182
220613,Lee University,1120 N Ocoee St,Cleveland,TN,37311,47,5,C. Paul Conn,President,4236148000,-1,350000,1,www.leeuniversity.edu,prospects.leeuniversity.edu,www.leeuniversity.edu/financial-aid,www.tennesseementor.org/Applications/TN_Common_App/apply/Lee_University.html,2,1,2,7,1,1,2,20,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,13,6,11,3,13,32,1,2,2,17420,1,174,-2,156
220631,Lincoln Memorial University,6965 Cumberland Gap Pky,Harrogate,TN,37752-9900,47,5,Nancy B. Moody,President,4238693611,620479542,350200,1,www.lmunet.edu, , , ,2,1,2,8,1,1,1,21,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,13,9,10,6,10,21,2,2,2,-2,-2,-2,-2,156
220640,Tennessee Technology Center at Livingston,740 High Tech Dr,Livingston,TN,38570,47,5,Ralph Robbins,Director,93182355250,621188195,535300,1,www.ttclivingston.edu,www.ttclivingston.edu,www.ttclivingston.edu,www.ttclivingston.edu,4,2,1,4,1,2,2,0,2,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,18260,2,-2,-2,6
220701,Martin Methodist College,433 West Madison Street,Pulaski,TN,38478-2799,47,5,Ted Brown,President,9313639800,620483210,350400,1,www.martinmethodist.edu, , , ,2,1,2,5,1,2,2,30,1,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,12,-1,6,2,7,32,1,2,1,-2,-2,-2,-2,181
220710,Maryville College,502 E Lamar Alexander Pky,Maryville,TN,37804-5907,47,5,Gerald W Gibson,President,8659818000,620475691,350500,1,www.maryvillecollege.edu, , , ,2,1,2,5,1,2,2,30,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,9,-1,12,2,11,32,1,2,2,28940,1,314,-2,171
220747,McCollum & Ross-The Hair School,1433 Hollywood,Jackson,TN,38301,47,5,Ruby Klyce,Executive Director,9013236100,134267948,2597600,1,leadersinbeautyed.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,27180,1,297,-2,31
220756,Tennessee Technology Center at McKenzie,16940 Highland Dr,McKenzie,TN,38201,47,5,Elizabeth Check,Director,7313525364,621183243,535200,1,www.ttcmckenzie.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,3
220765,Middle Tennessee School of Cosmetology,880-A East 10th Street,Cookeville,TN,38501-1907,47,5,Richard Bundy,President,9315264515,621434040,865500,1,www.midtncosmo.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,18260,2,-2,-2,29
220792,Meharry Medical College,1005 DB TODD BLVD,NASHVILLE,TN,37208,47,5,Wayne J. Riley,PRESIDENT,6153276111,220792,350600,1,www.mmc.edu,www.mmc.edu/admissions/index.html,www.mmc.edu/students/studentfinancial.html,www.aamc.org/students/amcas/start.htm,2,1,2,9,2,1,1,11,1,1,1,1,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,1,25,-2,-2,-2,7,-2,52,1,2,1,34980,1,400,-2,198
220808,Memphis College of Art,1930 Poplar Ave,Memphis,TN,38104-2764,47,5,Jeffrey D Nesin,President,9012725100,620544854,350700,1,www.mca.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,"MCA, Memphis Academy of Art, Memphis College of Art",2,30,-2,-2,-2,3,-2,56,2,2,1,32820,1,-2,-2,210
220853,Tennessee Technology Center at Memphis,550 Alabama Ave,Memphis,TN,38105-3604,47,5,Jeff Sisk,Director,9015436100,621237951,536000,1,www.ttcmemphis.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32820,1,-2,-2,10
220862,University of Memphis, ,Memphis,TN,38152,47,5,Dr. Shirley Raines,President,9016782000,620649618,350900,1,www.memphis.edu,admissions.memphis.edu,www.enrollment.memphis.edu/financialaid/default.htm,collegefortn.org/applications/university_of_Memphis/apply.html,1,1,1,9,1,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,16,11,15,7,4,15,15,1,2,5,32820,1,-2,-2,137
220871,Memphis Theological Seminary,168 East Parkway South,Memphis,TN,38104-4395,47,5,Dr. Jay Earheart-Brown,President,9013345800,626012228,1052900,1,www.memphisseminary.edu/, , , ,2,1,2,9,2,1,1,11,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,1,24,-2,-2,-2,7,-2,51,1,2,1,32820,1,-2,-2,195
220941,Crichton College,255 N Highland,Memphis,TN,38111-1375,47,5,Larry Lloyd,President,9013209700,626001209,998200,1,www.crichton.edu,www.crichton.edu/admissions.html,www.crichton.edu/admissions_financialaid.html,www.crichton.edu/online_app_day_admission.htm,2,1,2,6,1,1,2,30,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,15,-1,7,2,6,32,2,2,2,32820,1,-2,-2,180
220978,Middle Tennessee State University,1301 East Main Street,Murfreesboro,TN,37132,47,5,Dr. Sidney A. McPhee,President,6158982300,626005794,351000,1,www.mtsu.edu, , , ,1,1,1,9,1,1,2,10,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,18,10,15,11,3,15,16,1,2,5,34980,1,400,-2,143
220996,Middle Tennessee School of Anesthesia Inc,315 Hospital Drive,Madison,TN,37116,47,5,Mary Elizabeath Devasher,Vice President Dean,6158686503,581494136,778300,1,www.MTSA.edu, , , ,2,1,2,7,2,1,2,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,MTSA,1,26,-2,-2,-2,7,-2,53,2,2,1,34980,1,400,-2,202
221014,Milligan College,Milligan Hwy,Milligan College,TN,37682,47,5,Donald R Jeanes,President,4234618700,-1,351100,1,www.milligan.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,9,9,10,4,8,22,1,2,2,27740,1,304,-2,180
221050,Tennessee Technology Center at Morristown,821 W Louise Ave,Morristown,TN,37813-2094,47,5,B Lynn Elkins,Director,4235865771,621172289,535100,1,www.ttcmorristown.edu,www.ttcmorristown.edu,www.ttcmorristown.edu,www.ttcmorristown.edu,4,2,1,4,1,2,2,0,2,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34100,1,392,-2,5
221096,Motlow State Community College,6015 Ledford Mill Road,Tullahoma,TN,37388,47,5,MaryLou Apple,President,9313931500,620800916,683600,1,www.mscc.edu,www.mscc.edu,www.mscc.edu,www.mscc.edu,4,2,1,3,1,2,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,Motlow|Motlow College|MSCC,4,2,1,-1,2,1,3,40,1,2,2,46100,2,-2,-2,81
221102,Tennessee Technology Center at Murfreesboro,1303 Old Fort Pky,Murfreesboro,TN,37129-3311,47,5,Carol Puryear,Director,6158988010,621203232,2103500,1,www.ttcmurfreesboro.edu,www.ttcmurfreesboro.edu/admissions.htm,www.ttcmurfreesboro.edu/financial-aid.htm,www.ttcmurfreesboro.edu/admissions.htm,4,2,1,4,1,2,2,0,2,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34980,1,400,-2,10
221148,Nashville Auto Diesel College Inc,1524 Gallatin Rd,Nashville,TN,37206,47,5,Lisa Bacon,President,8002286232,470908264,744000,1,www.nadcedu.com, , , ,6,2,3,4,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,4,10,1,-1,4,1,3,40,2,2,2,34980,1,400,-2,118
221157,Nashville College of Medical Careers,1556 Crestview Dr,Madison,TN,37115,47,5,A Malek,President,6158682963,620975233,2125300,1,www.Nashvillecollege.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,34980,1,400,-2,58
221184,Nashville State Technical Community College,120 White Bridge Rd,Nashville,TN,37209-4515,47,5,George H Van Allen,President,6153533333,620808901,814500,1,www.nscc.edu,www.nscc.edu/admit/index.html,www.nscc.edu/financialaid/index.html,www.nscc.edu/admit/apply.html,4,2,1,3,1,2,2,40,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,7,1,-1,1,1,3,40,1,2,3,34980,1,400,-2,103
221236,Tennessee Technology Center at Newbern,340 Washington St,Newbern,TN,38059,47,5,Brian Collins,Director,7316272511,621175265,528300,1,www.ttcnewbern.edu, , , ,7,3,1,2,1,2,2,0,2,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,20540,2,-2,-2,10
221254,O'More College of Design,423 S Margin St,Franklin,TN,37064,47,5,K. Mark Hilliard,President,6.15794E+12,620814498,2106400,1,www.omorecollege.edu,www.omorecollege.edu,www.omorecollege.edu,www.omorecollege.edu,2,1,2,5,1,2,2,30,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,2,-2,56,2,2,1,34980,1,400,-2,208
221281,Tennessee Technology Center at Paris,312 S Wilson Street,Paris,TN,38242,47,5,Brad White,Director,7316447365,621179444,2237900,1,www.ttcparis.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,37540,2,-2,-2,3
221290,Plaza Beauty School,4682 Spottswood Ave,Memphis,TN,38117-4822,47,5,Joan E Sparks,Vice President,9017614445,621015610,1044700,1,www.plazabeautyschool.com,www.plazabeautyschool.com, , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,"Plaza Beauty School, Inc.",6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32820,1,-2,-2,27
221333,Tennessee Technology Center at Pulaski,1233 E College St,Pulaski,TN,38478-0614,47,5,James Dixon,Director,9314244014,621187305,946400,1,www.ttcpulaski.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,3
221351,Rhodes College,2000 North Parkway,Memphis,TN,38112-1690,47,5,William E. Troutt,President,9018433000,620476301,351900,1,www.rhodes.edu,www.rhodes.edu/admissions/,www.rhodes.edu/finaid/,apply.rhodes.edu/,2,1,2,7,1,1,2,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,21,3,2,12,3,11,31,1,2,2,32820,1,-2,-2,169
221388,Tennessee Technology Center at Ripley,127 Industrial Drive,Ripley,TN,38063,47,5,Brian Collins,Director,7316353368,621175264,1216400,1,www.ttcripley.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,7
221397,Roane State Community College,276 Patton Lane,Harriman,TN,37748,47,5,Gary Goff,President,8653543000,-1,991400,1,www.roanestate.edu,www.roanestate.edu/keyword.asp?keyword=ADMISSIONS,www.roanestate.edu/keyword.asp?keyword=FINANCIAL%20AID,www.rscc.cc.tn.us/admissions/oap/,4,2,1,3,1,2,2,40,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,3,40,1,2,3,25340,2,314,-2,80
221430,Tennessee Technology Center at Crump,3070 Hwy. 64 West,Crump,TN,38327,47,5,Dan Spears,Director,7.31632E+12,621179459,535700,1,www.crumpttc.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,10
221485,Southwest Tennessee Community College,737 Union Avenue,Memphis,TN,38103,47,5,Nathan L. Essex,President,9013335000,621834818,1043900,1,www.southwest.tn.edu,www.southwest.tn.edu/admissions/,www.southwest.tn.edu/financial_aid/, ,4,2,1,3,1,2,2,40,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,7,1,-1,2,1,4,40,1,2,4,32820,1,-2,-2,101
221494,Tennessee Technology Center at Shelbyville,1405 Madison St,Shelbyville,TN,37160,47,5,Ivan Jones,Director,9316855013,621202655,537900,1,www.ttcshelbyville.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2,Shelbyville Tech,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,43180,2,-2,-2,5
221519,Sewanee:  The University of the South,735 University Avenue,Sewanee,TN,37383-1000,47,5,Joel L. Cunningham,Vice-Chancellor,9315981000,620475697,353400,1,www.sewanee.edu,admission.sewanee.edu/,admission.sewanee.edu/financial_aid,admission.sewanee.edu/apply,2,1,2,9,1,1,1,11,1,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,1,Sewanee|The University of the South|University of the South,2,21,3,13,12,3,11,31,1,2,2,46100,2,-2,-2,169
221582,Tennessee Technology Center at Oneida-Huntsville,355 Scott High Drive,Huntsville,TN,37756-4149,47,5,Dwight E. Murphy,Director,4236634900,621173859,971000,1,www.ttconeida.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,6
221591,Tennessee Technology Center at Crossville,910 Miller Avenue,Crossville,TN,38555,47,5,Jerry S. Young,Interim Director,9314847502,621173750,402600,1,www.ttcc.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,18900,2,-2,-2,10
221607,Tennessee Technology Center at McMinnville,241 Vo Tech Dr,McMinnville,TN,37110,47,5,Andy Forrester,Director,9314735587,621199309,530700,1,www.ttcmcminnville.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2,Vo Tech,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,32660,2,-2,-2,6
221616,Tennessee Technology Center at Jackson,2468 Technology Center Drive,Jackson,TN,38301,47,5,Dr. Don Williams,Director,7314240691,621179447,535400,1,www.ttcjackson.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,27180,1,297,-2,5
221625,Tennessee Technology Center at Knoxville,1100 Liberty St,Knoxville,TN,37919,47,5,Jeff Davis,Director,8655465567,621218952,402500,1,www.ttcknoxville.edu, , , ,4,2,1,4,1,2,2,0,2,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2,TTCK,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,28940,1,314,-2,5
221634,Tennessee Technology Center at Whiteville,1685 Highway 64,Whiteville,TN,38075-0489,47,5,Jeff Sisk,Director,7312548521,621179445,2092800,1,www.ttcwhiteville.edu,www.ttcwhiteville.edu,www.ttcwhiteville.edu,www.ttcwhiteville.edu,4,2,1,4,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,7
